구분번호,발생년월,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령대,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령대,피해운전자 상해정도
2024101100100176,2024년 10월,금요일,부산광역시 기장군 정관읍,중상사고,0,1,0,0,차대차 - 기타,중앙선침범,건조,맑음,단일로 - 기타,화물,남,65세 이상,상해없음,이륜,남,41-50세,중상
2024101100100205,2024년 10월,금요일,부산광역시 영도구 동삼동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,보행자,여,65세 이상,경상
2024101100100235,2024년 10월,금요일,부산광역시 연제구 거제동,부상신고사고,0,0,0,1,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,65세 이상,상해없음,보행자,남,31-40세,부상신고
2024101100100236,2024년 10월,금요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,65세 이상,기타불명,승용,여,21-30세,경상
2024101100100261,2024년 10월,금요일,부산광역시 동구 초량동,경상사고,0,0,1,0,차대사람 - 기타,기타,건조,맑음,기타 - 기타,승용,남,65세 이상,상해없음,보행자,여,65세 이상,경상
2024101100100264,2024년 10월,금요일,부산광역시 기장군 정관읍,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,건설기계,남,41-50세,상해없음,건설기계,남,61-64세,경상
2024101100100301,2024년 10월,금요일,부산광역시 동구 범일동,경상사고,0,0,2,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,건설기계,남,65세 이상,상해없음,승용,남,65세 이상,경상
2024101100100303,2024년 10월,금요일,부산광역시 동래구 사직동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,41-50세,상해없음,보행자,여,12세 이하,경상
2024101100100304,2024년 10월,금요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,65세 이상,상해없음,보행자,남,41-50세,경상
2024101100100410,2024년 10월,금요일,부산광역시 기장군 정관읍,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,65세 이상,상해없음,보행자,남,13-20세,경상
2024101100100463,2024년 10월,금요일,부산광역시 영도구 영선동1가,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,흐림,교차로 - 교차로안,승용,여,65세 이상,상해없음,보행자,남,65세 이상,중상
2024101100100523,2024년 10월,금요일,부산광역시 해운대구 좌동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,51-60세,상해없음,이륜,남,31-40세,경상
2024101100100561,2024년 10월,금요일,부산광역시 남구 대연동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,21-30세,상해없음,승용,남,41-50세,경상
2024101100100562,2024년 10월,금요일,부산광역시 동래구 낙민동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,61-64세,상해없음,승용,여,41-50세,경상
2024101100100563,2024년 10월,금요일,부산광역시 사하구 괴정동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,승용,여,51-60세,중상
2024101100100586,2024년 10월,금요일,부산광역시 사상구 모라동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,기타 - 기타,승용,남,31-40세,상해없음,보행자,남,65세 이상,경상
2024101200100012,2024년 10월,토요일,부산광역시 부산진구 범천동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,단일로 - 기타,이륜,남,21-30세,상해없음,자전거,여,13-20세,경상
2024101200100076,2024년 10월,토요일,부산광역시 금정구 서동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,31-40세,상해없음,보행자,여,65세 이상,중상
2024101200100099,2024년 10월,토요일,부산광역시 연제구 연산동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,화물,남,65세 이상,상해없음,보행자,여,65세 이상,중상
2024101200100100,2024년 10월,토요일,부산광역시 사상구 주례동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,31-40세,상해없음,승용,남,51-60세,경상
2024101200100206,2024년 10월,토요일,부산광역시 금정구 두구동,경상사고,0,0,4,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,51-60세,상해없음,승용,여,61-64세,경상
2024101200100253,2024년 10월,토요일,부산광역시 북구 덕천동,중상사고,0,1,0,0,차대차 - 기타,교차로운행방법위반,건조,맑음,기타 - 기타,화물,남,41-50세,상해없음,이륜,남,41-50세,중상
2024101200100293,2024년 10월,토요일,부산광역시 동래구 온천동,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,건조,맑음,기타 - 기타,이륜,남,65세 이상,상해없음,보행자,여,21-30세,경상
2024101200100336,2024년 10월,토요일,부산광역시 부산진구 초읍동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,65세 이상,상해없음,이륜,남,51-60세,경상
2024101200100371,2024년 10월,토요일,부산광역시 사하구 다대동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,51-60세,상해없음,화물,남,31-40세,경상
2024101200100505,2024년 10월,토요일,부산광역시 부산진구 범전동,부상신고사고,0,0,0,1,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,65세 이상,상해없음,이륜,남,31-40세,부상신고
2024101200100506,2024년 10월,토요일,부산광역시 금정구 구서동,중상사고,0,1,2,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,51-60세,상해없음,승용,남,65세 이상,중상
2024101200100548,2024년 10월,토요일,부산광역시 부산진구 가야동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,31-40세,상해없음,이륜,남,13-20세,경상
2024101200100576,2024년 10월,토요일,부산광역시 사하구 하단동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,31-40세,상해없음,승합,남,31-40세,상해없음
2024101300100004,2024년 10월,일요일,부산광역시 중구 보수동1가,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,51-60세,상해없음,승용,남,41-50세,경상
2024101300100026,2024년 10월,일요일,부산광역시 기장군 기장읍,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,65세 이상,상해없음,보행자,남,51-60세,경상
2024101300100034,2024년 10월,일요일,부산광역시 사하구 괴정동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,51-60세,상해없음,보행자,남,31-40세,경상
2024101300100111,2024년 10월,일요일,부산광역시 연제구 연산동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,65세 이상,상해없음,승용,남,41-50세,경상
2024101300100135,2024년 10월,일요일,부산광역시 북구 구포동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,31-40세,상해없음,이륜,남,51-60세,중상
2024101300100162,2024년 10월,일요일,부산광역시 서구 토성동1가,부상신고사고,0,0,0,1,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,보행자,남,61-64세,부상신고
2024101300100163,2024년 10월,일요일,부산광역시 사상구 모라동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,맑음,단일로 - 기타,승용,여,65세 이상,상해없음,보행자,여,65세 이상,중상
2024101300100191,2024년 10월,일요일,부산광역시 부산진구 부전동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,61-64세,기타불명,보행자,남,21-30세,부상신고
2024101300100193,2024년 10월,일요일,부산광역시 기장군 기장읍,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,65세 이상,상해없음,보행자,남,61-64세,경상
2024101300100225,2024년 10월,일요일,부산광역시 사하구 장림동,경상사고,0,0,1,0,차대차 - 추돌,신호위반,건조,맑음,교차로 - 교차로부근,승용,남,51-60세,상해없음,이륜,남,41-50세,경상
2024101300100356,2024년 10월,일요일,부산광역시 서구 암남동,경상사고,0,0,1,0,차대사람 - 기타,기타,건조,맑음,주차장 - 주차장,승용,남,31-40세,상해없음,보행자,여,12세 이하,경상
2024101300100357,2024년 10월,일요일,부산광역시 수영구 광안동,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 고가도로위,승용,남,41-50세,상해없음,승용,남,61-64세,중상
2024101300100410,2024년 10월,일요일,부산광역시 부산진구 전포동,경상사고,0,0,2,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로부근,승용,남,31-40세,상해없음,승합,남,41-50세,경상
2024101300100436,2024년 10월,일요일,부산광역시 연제구 거제동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,자전거,기타불명,기타불명,기타불명,보행자,여,12세 이하,경상
2024101400100002,2024년 10월,월요일,부산광역시 중구 남포동6가,경상사고,0,0,1,0,차대차 - 추돌,신호위반,건조,맑음,교차로 - 교차로부근,승용,남,65세 이상,상해없음,화물,남,51-60세,경상
2024101400100016,2024년 10월,월요일,부산광역시 동구 범일동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,젖음/습기,흐림,교차로 - 교차로안,화물,남,31-40세,상해없음,보행자,남,65세 이상,중상
2024101400100032,2024년 10월,월요일,부산광역시 수영구 광안동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,흐림,단일로 - 기타,승용,남,65세 이상,상해없음,보행자,여,65세 이상,중상
2024101400100125,2024년 10월,월요일,부산광역시 부산진구 가야동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,65세 이상,상해없음,보행자,여,65세 이상,중상
2024101400100157,2024년 10월,월요일,부산광역시 금정구 장전동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,51-60세,상해없음,보행자,여,21-30세,부상신고
2024101400100158,2024년 10월,월요일,부산광역시 사상구 모라동,사망사고,1,0,0,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,여,51-60세,상해없음,자전거,남,65세 이상,사망
2024101400100184,2024년 10월,월요일,부산광역시 강서구 성북동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,특수,남,51-60세,기타불명,특수,남,41-50세,경상
2024101400100210,2024년 10월,월요일,부산광역시 동구 범일동,중상사고,0,1,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,31-40세,상해없음,보행자,여,65세 이상,상해없음
2024101400100211,2024년 10월,월요일,부산광역시 남구 문현동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,65세 이상,상해없음,보행자,여,65세 이상,경상
2024101400100241,2024년 10월,월요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,65세 이상,상해없음,승용,남,65세 이상,경상
2024101400100273,2024년 10월,월요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,41-50세,상해없음,보행자,남,65세 이상,경상
2024101400100355,2024년 10월,월요일,부산광역시 금정구 부곡동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,41-50세,상해없음,보행자,남,65세 이상,중상
2024101400100356,2024년 10월,월요일,부산광역시 사하구 구평동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,젖음/습기,흐림,교차로 - 교차로부근,화물,남,65세 이상,상해없음,이륜,남,41-50세,중상
2024101400100358,2024년 10월,월요일,부산광역시 사상구 감전동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승합,남,41-50세,상해없음,화물,남,41-50세,경상
2024101400100386,2024년 10월,월요일,부산광역시 남구 용호동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,이륜,남,61-64세,상해없음,보행자,남,31-40세,경상
2024101400100387,2024년 10월,월요일,부산광역시 수영구 남천동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,교차로 - 교차로안,승용,여,65세 이상,상해없음,승용,남,51-60세,경상
2024101400100388,2024년 10월,월요일,부산광역시 부산진구 연지동,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,젖음/습기,비,교차로 - 교차로부근,기타불명,기타불명,기타불명,기타불명,이륜,남,41-50세,경상
2024101400100389,2024년 10월,월요일,부산광역시 금정구 부곡동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,젖음/습기,비,단일로 - 기타,승용,남,51-60세,상해없음,보행자,여,51-60세,중상
2024101400100444,2024년 10월,월요일,부산광역시 북구 화명동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,51-60세,상해없음,승용,여,41-50세,경상
2024101400100445,2024년 10월,월요일,부산광역시 사상구 엄궁동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승합,남,65세 이상,상해없음,보행자,여,65세 이상,중상
2024101400100446,2024년 10월,월요일,부산광역시 사상구 학장동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,기타,기타,단일로 - 기타,승용,여,41-50세,상해없음,이륜,남,21-30세,경상
2024101400100512,2024년 10월,월요일,부산광역시 수영구 광안동,부상신고사고,0,0,0,1,차대차 - 기타,안전거리미확보,젖음/습기,비,단일로 - 기타,승합,남,41-50세,상해없음,이륜,남,61-64세,부상신고
2024101400100514,2024년 10월,월요일,부산광역시 부산진구 가야동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,41-50세,상해없음,승용,여,31-40세,경상
2024101400100589,2024년 10월,월요일,부산광역시 남구 용호동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,젖음/습기,비,교차로 - 교차로부근,승용,남,31-40세,상해없음,보행자,여,65세 이상,중상
2024101400100590,2024년 10월,월요일,부산광역시 사하구 구평동,부상신고사고,0,0,0,1,차대차 - 추돌,안전운전불이행,젖음/습기,비,교차로 - 교차로부근,승용,남,65세 이상,기타불명,승용,남,31-40세,부상신고
2024101400100608,2024년 10월,월요일,부산광역시 남구 대연동,사망사고,1,0,1,0,차대차 - 기타,안전운전불이행,젖음/습기,비,교차로 - 교차로안,이륜,남,41-50세,사망,승용,남,21-30세,경상
2024101400100610,2024년 10월,월요일,부산광역시 강서구 천성동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,단일로 - 터널,승용,남,41-50세,상해없음,승용,여,41-50세,중상
2024101500100014,2024년 10월,화요일,부산광역시 남구 용호동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,21-30세,상해없음,보행자,남,41-50세,경상
2024101500100045,2024년 10월,화요일,부산광역시 부산진구 초읍동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,젖음/습기,비,교차로 - 교차로횡단보도내,승용,남,65세 이상,상해없음,보행자,여,65세 이상,중상
2024101500100046,2024년 10월,화요일,부산광역시 금정구 부곡동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,젖음/습기,비,교차로 - 교차로안,승용,여,51-60세,상해없음,보행자,여,65세 이상,중상
2024101500100047,2024년 10월,화요일,부산광역시 사하구 장림동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,젖음/습기,비,기타 - 기타,승용,남,51-60세,상해없음,보행자,남,65세 이상,경상
2024101500100048,2024년 10월,화요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,젖음/습기,비,교차로 - 교차로횡단보도내,승용,남,31-40세,상해없음,보행자,남,51-60세,경상
2024101500100066,2024년 10월,화요일,부산광역시 금정구 남산동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,젖음/습기,비,단일로 - 기타,승합,남,51-60세,상해없음,보행자,남,13-20세,부상신고
2024101500100067,2024년 10월,화요일,부산광역시 기장군 장안읍,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,젖음/습기,비,단일로 - 기타,승용,여,51-60세,기타불명,특수,남,31-40세,상해없음
2024101500100093,2024년 10월,화요일,부산광역시 수영구 광안동,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,젖음/습기,맑음,교차로 - 교차로안,승용,여,51-60세,상해없음,개인형이동수단(PM),여,41-50세,경상
2024101500100094,2024년 10월,화요일,부산광역시 동래구 안락동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,교차로 - 교차로안,승용,여,31-40세,상해없음,승용,여,21-30세,경상
2024101500100095,2024년 10월,화요일,부산광역시 부산진구 양정동,중상사고,0,1,0,0,차대차 - 기타,안전거리미확보,젖음/습기,비,교차로 - 교차로부근,승용,남,31-40세,상해없음,이륜,여,51-60세,중상
2024101500100096,2024년 10월,화요일,부산광역시 금정구 부곡동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,젖음/습기,비,교차로 - 교차로횡단보도내,승용,남,41-50세,상해없음,보행자,여,65세 이상,중상
2024101500100097,2024년 10월,화요일,부산광역시 연제구 거제동,경상사고,0,0,1,1,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,31-40세,부상신고,승용,남,31-40세,경상
2024101500100175,2024년 10월,화요일,부산광역시 사하구 신평동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,41-50세,상해없음,승합,남,21-30세,상해없음
2024101500100198,2024년 10월,화요일,부산광역시 강서구 대저2동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,51-60세,상해없음,화물,남,51-60세,경상
2024101500100226,2024년 10월,화요일,부산광역시 금정구 구서동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,젖음/습기,비,교차로 - 교차로횡단보도내,화물,남,61-64세,상해없음,보행자,여,61-64세,중상
2024101500100253,2024년 10월,화요일,부산광역시 남구 용당동,중상사고,0,1,0,3,차대차 - 추돌,안전운전불이행,젖음/습기,흐림,단일로 - 기타,이륜,남,51-60세,중상,승용,여,51-60세,부상신고
2024101500100255,2024년 10월,화요일,부산광역시 남구 문현동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,21-30세,상해없음,승용,여,41-50세,경상
2024101500100256,2024년 10월,화요일,부산광역시 강서구 명지동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,교차로 - 교차로부근,화물,남,41-50세,상해없음,화물,남,51-60세,경상
2024101500100274,2024년 10월,화요일,부산광역시 남구 용호동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,61-64세,상해없음,보행자,여,65세 이상,경상
2024101500100304,2024년 10월,화요일,부산광역시 북구 구포동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,65세 이상,상해없음,보행자,남,65세 이상,경상
2024101500100305,2024년 10월,화요일,부산광역시 금정구 부곡동,중상사고,0,2,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,51-60세,상해없음,승용,남,41-50세,중상
2024101500100306,2024년 10월,화요일,부산광역시 강서구 강동동,경상사고,0,0,1,0,차대차 - 충돌,중앙선침범,건조,맑음,단일로 - 기타,화물,남,41-50세,상해없음,승용,남,51-60세,경상
2024101500100343,2024년 10월,화요일,부산광역시 남구 대연동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,65세 이상,상해없음,승합,남,41-50세,경상
2024101500100374,2024년 10월,화요일,부산광역시 북구 구포동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,61-64세,상해없음,보행자,여,65세 이상,중상
2024101500100375,2024년 10월,화요일,부산광역시 사하구 장림동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,41-50세,상해없음,이륜,여,61-64세,중상
2024101500100415,2024년 10월,화요일,부산광역시 동구 좌천동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,승용,남,65세 이상,경상
2024101500100416,2024년 10월,화요일,부산광역시 수영구 민락동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,젖음/습기,비,단일로 - 기타,화물,남,41-50세,상해없음,보행자,여,31-40세,부상신고
2024101500100417,2024년 10월,화요일,부산광역시 연제구 연산동,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,21-30세,상해없음,승용,남,31-40세,경상
2024101500100475,2024년 10월,화요일,부산광역시 동구 좌천동,중상사고,0,1,0,0,차대차 - 기타,안전거리미확보,젖음/습기,비,단일로 - 기타,승용,남,65세 이상,상해없음,승용,남,41-50세,상해없음
2024101500100476,2024년 10월,화요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대사람 - 기타,기타,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,보행자,남,51-60세,경상
2024101500100517,2024년 10월,화요일,부산광역시 남구 대연동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,젖음/습기,비,교차로 - 교차로부근,원동기,남,51-60세,상해없음,원동기,남,21-30세,중상
2024101500100519,2024년 10월,화요일,부산광역시 금정구 장전동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,41-50세,상해없음,보행자,여,13-20세,중상
2024101500100561,2024년 10월,화요일,부산광역시 영도구 봉래동4가,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,화물,남,31-40세,상해없음,보행자,남,51-60세,경상
2024101600100020,2024년 10월,수요일,부산광역시 부산진구 부전동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,65세 이상,상해없음,승용,남,41-50세,상해없음
2024101600100027,2024년 10월,수요일,부산광역시 사상구 괘법동,경상사고,0,0,1,0,차대차 - 기타,중앙선침범,건조,맑음,기타 - 기타,승용,여,65세 이상,상해없음,승용,남,31-40세,경상
2024101600100052,2024년 10월,수요일,부산광역시 수영구 광안동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,65세 이상,상해없음,승용,남,51-60세,경상
2024101600100084,2024년 10월,수요일,부산광역시 중구 남포동5가,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,61-64세,상해없음,승용,여,51-60세,경상
2024101600100085,2024년 10월,수요일,부산광역시 해운대구 반여동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,31-40세,상해없음,승용,남,41-50세,중상
2024101600100086,2024년 10월,수요일,부산광역시 부산진구 초읍동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,65세 이상,상해없음,보행자,남,12세 이하,중상
2024101600100184,2024년 10월,수요일,부산광역시 사하구 장림동,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,건설기계,남,65세 이상,상해없음,이륜,남,31-40세,중상
2024101600100185,2024년 10월,수요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,교차로 - 교차로부근,이륜,남,21-30세,상해없음,보행자,여,61-64세,경상
2024101600100186,2024년 10월,수요일,부산광역시 사상구 모라동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,기타 - 기타,승용,여,41-50세,상해없음,보행자,여,65세 이상,중상
2024101600100215,2024년 10월,수요일,부산광역시 영도구 동삼동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41-50세,기타불명,승용,남,31-40세,경상
2024101600100216,2024년 10월,수요일,부산광역시 부산진구 부전동,경상사고,0,0,1,0,차대사람 - 차도통행중,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,보행자,남,65세 이상,경상
2024101600100246,2024년 10월,수요일,부산광역시 서구 남부민동,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,화물,남,51-60세,상해없음,화물,남,51-60세,기타불명
2024101600100271,2024년 10월,수요일,부산광역시 부산진구 초읍동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,승합,남,41-50세,상해없음
2024101600100272,2024년 10월,수요일,부산광역시 사하구 신평동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,승용,여,41-50세,경상
2024101600100309,2024년 10월,수요일,부산광역시 수영구 광안동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,승용,남,61-64세,상해없음
2024101600100310,2024년 10월,수요일,부산광역시 남구 대연동,경상사고,0,0,1,0,차대차 - 기타,중앙선침범,건조,맑음,교차로 - 교차로부근,이륜,남,31-40세,경상,승용,남,65세 이상,상해없음
2024101600100342,2024년 10월,수요일,부산광역시 남구 감만동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,이륜,남,65세 이상,기타불명,건설기계,남,41-50세,경상
2024101600100433,2024년 10월,수요일,부산광역시 해운대구 우동,경상사고,0,0,4,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,51-60세,상해없음,승용,남,61-64세,경상
2024101600100499,2024년 10월,수요일,부산광역시 동구 초량동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,61-64세,상해없음,이륜,남,51-60세,경상
2024101600100500,2024년 10월,수요일,부산광역시 기장군 기장읍,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승합,남,51-60세,상해없음,보행자,여,51-60세,경상
2024101700100012,2024년 10월,목요일,부산광역시 연제구 연산동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,51-60세,상해없음,보행자,남,51-60세,중상
